year,id,type,f_value
6,205,limited-ov/uv,0.05052585996054174
6,206,limited-ov/uv,0.3384987028409265
6,207,limited-ov/uv,0.27982723377242563
6,208,limited-ov/uv,0.3797297384548139
6,209,limited-ov/uv,0.1932569232837118
6,210,limited-ov/uv,0.24341220949010337
6,211,limited-ov/uv,0.27053441823404223
6,212,limited-ov/uv,0.3731166205300009
6,213,limited-ov/uv,0.3276953853006592
6,214,limited-ov/uv,0.24421344511430776
6,215,limited-ov/uv,0.3468226332761149
6,216,limited-ov/uv,0.3460091772094049
6,217,limited-ov/uv,0.21053818571975993
6,218,limited-ov/uv,0.3578943824013286
6,219,limited-ov/uv,0.3018230122896415
6,220,limited-ov/uv,0.2615352580517609
6,221,normal,0.2829713892878024
6,222,limited-ov/uv,0.3500796710974318
6,223,limited-ov/uv,0.3222340657010299
6,224,limited-ov/uv,0.12606463960868455
6,225,limited-ov/uv,0.14548586310473768
6,226,limited-ov/uv,0.11487733148121877
6,227,limited-ov/uv,0.1412550788046223
6,228,limited-ov/uv,0.1261320181925242
6,229,limited-ov/uv,0.29539495280726186
6,230,limited-ov/uv,0.06555185659025636
6,231,limited-ov/uv,0.27791391677502353
6,232,limited-ov/uv,0.3895177386665489
6,233,limited-ov/uv,0.27700089321961135
6,234,limited-ov/uv,0.3887469834901183
6,235,limited-ov/uv,0.17697349412825045
6,236,limited-ov/uv,0.31868970753281217
6,237,limited-ov/uv,0.35467126966839785
6,238,limited-ov/uv,0.38177138076590134
6,239,limited-ov/uv,0.23844584043866068
6,240,limited-ov/uv,0.13652493922783324
6,241,limited-ov/uv,0.28363745541773805
6,242,limited-ov/uv,0.23717540208698906
6,243,limited-ov/uv,0.2912562192489587
6,244,limited-ov/uv,0.3861703145894302
6,245,limited-ov/uv,0.35711353375879257
6,246,limited-ov/uv,0.43487610254853587
6,247,normal,0.2609070127410642
6,248,limited-ov/uv,0.3307608481194974
6,249,limited-ov/uv,0.4128269597432963
6,250,limited-ov/uv,0.21394995442497852
6,251,limited-ov/uv,0.14496797467141287
6,252,limited-ov/uv,0.4406409548489327
6,253,limited-ov/uv,0.20223547212370319
6,254,limited-ov/uv,0.35028448412567054
6,255,limited-ov/uv,0.3623076581985562
6,256,limited-ov/uv,0.293663156638638
6,257,normal,0.201909301961913
6,258,limited-ov/uv,0.23606025202008699
6,259,limited-ov/uv,0.13635420788877126
6,260,limited-ov/uv,0.2536716696161099
6,261,limited-ov/uv,0.23055500804434004
6,262,limited-ov/uv,0.3444329812494629
6,263,limited-ov/uv,0.3389306341401621
6,264,limited-ov/uv,0.32155629529179164
6,265,normal,0.2808640216747125
6,266,limited-ov/uv,0.3737093262097207
6,267,limited-ov/uv,0.21007153855187907
6,268,limited-ov/uv,0.12109857944003626
6,269,limited-ov/uv,0.20917556957510064
6,270,limited-ov/uv,0.2647200407625481
6,271,limited-ov/uv,0.22384882737055753
6,272,limited-ov/uv,0.40192920384421665
6,273,limited-ov/uv,0.10888580187924062
6,274,limited-ov/uv,0.23628581388163483
6,275,limited-ov/uv,0.31380146521222424
6,276,limited-ov/uv,0.36055299589149836
6,277,limited-ov/uv,0.33711804230664
6,278,limited-ov/uv,0.25099867605886117
6,279,limited-ov/uv,0.3967952366465061
6,280,uv,0.2438602345791715
6,281,limited-ov/uv,0.3603491889812793
6,282,limited-ov/uv,0.11935820792103823
6,283,limited-ov/uv,0.08522761222002327
6,284,limited-ov/uv,0.30432724429964203
6,285,limited-ov/uv,0.35264993354058083
6,286,limited-ov/uv,0.1573726919772174
6,287,limited-ov/uv,0.10658587136789192
6,288,limited-ov/uv,0.06271185617209239
6,289,limited-ov/uv,0.2362928881725124
6,290,limited-ov/uv,0.08213381579424768
6,291,limited-ov/uv,0.19660535187565156
6,292,limited-ov/uv,0.20881208515794972
6,293,limited-ov/uv,0.16160509184424934
6,294,limited-ov/uv,0.3847272167464855
6,295,limited-ov/uv,0.23878516259286356
6,296,limited-ov/uv,0.20354055068568155
6,297,limited-ov/uv,0.05870283711818702
6,298,limited-ov/uv,0.10988107060552531
6,299,limited-ov/uv,0.36924348620509706
6,300,limited-ov/uv,0.35228996028432236
6,301,limited-ov/uv,0.3497911260966506
6,302,limited-ov/uv,0.2879680862294331
6,303,limited-ov/uv,0.22623732691331608
6,304,limited-ov/uv,0.18871569272595534
6,305,limited-ov/uv,0.3235376403603364
6,306,limited-ov/uv,0.1316255765565403
6,307,limited-ov/uv,0.24603386194538424
6,308,uv,0.5094241473429534
6,309,limited-ov/uv,0.1800263558773432
6,310,limited-ov/uv,0.0996713637601848
6,311,limited-ov/uv,0.1794713663215738
6,312,uv,0.27029648932029365
6,313,limited-ov/uv,0.44627526490861813
6,314,uv,0.3922627019480274
6,315,uv,0.3575080269169118
6,316,limited-ov/uv,0.22778118500596678
6,317,limited-ov/uv,0.2741136672515465
6,318,limited-ov/uv,0.23425963078510917
6,319,limited-ov/uv,0.2214930329927661
6,320,limited-ov/uv,0.2291673972622339
6,321,limited-ov/uv,0.20173543207894992
6,322,limited-ov/uv,0.11889054508328945
6,323,limited-ov/uv,0.15767859111257046
6,324,limited-ov/uv,0.19280080823221146
6,325,limited-ov/uv,0.12133661828249814
6,326,limited-ov/uv,0.13067132578241433
6,327,limited-ov/uv,0.2085224415639927
6,328,limited-ov/uv,0.2153791811073761
6,329,limited-ov/uv,0.3199159474340004
6,330,limited-ov/uv,0.24860619891051747
6,331,limited-ov/uv,0.19901438423991935
6,332,limited-ov/uv,0.17899370581577398
6,333,uv,0.3080382908814779
6,334,limited-ov/uv,0.269897098475311
6,335,limited-ov/uv,0.11740285884721612
6,336,limited-ov/uv,0.1793442720812962
6,337,limited-ov/uv,0.20728337431957067
6,338,limited-ov/uv,0.2134239152997102
6,339,limited-ov/uv,0.14090458625518762
6,340,limited-ov/uv,0.22090130702006683
6,341,limited-ov/uv,0.2654695783735665
6,342,limited-ov/uv,0.19414534458176583
6,343,limited-ov/uv,0.3758842254841417
6,344,limited-ov/uv,0.2245145696732673
6,345,limited-ov/uv,0.25732570198778454
6,346,limited-ov/uv,0.26511305075124464
6,347,limited-ov/uv,0.2598758201870235
6,348,limited-ov/uv,0.2122186778641231
6,349,limited-ov/uv,0.25906018002780273
6,350,limited-ov/uv,0.20280500036795587
6,351,limited-ov/uv,0.1686773308230035
6,352,limited-ov/uv,0.1941322840178181
6,353,uv,0.25456984507067376
6,354,uv,0.29965363838172226
6,355,limited-ov/uv,0.20907087792049803
6,356,uv,0.37286547358149774
6,357,limited-ov/uv,0.30047858994917515
6,358,uv,0.26600599669869524
6,359,limited-ov/uv,0.15981932932373197
6,360,limited-ov/uv,0.18378948768064415
6,361,limited-ov/uv,0.19724203366632131
6,362,uv,0.2416347762063351
6,363,limited-ov/uv,0.1240599903167569
6,364,limited-ov/uv,0.12456847534240652
6,365,limited-ov/uv,0.17727837296464324
7,1,uv,0.24021369392986117
7,2,uv,0.4394663622936869
7,3,limited-ov/uv,0.32323732753287154
7,4,limited-ov/uv,0.35975254782612853
7,5,limited-ov/uv,0.12699921484623536
7,6,uv,0.22090137310141156
7,7,limited-ov/uv,0.3342874462991905
7,8,uv,0.2424541144557355
7,9,limited-ov/uv,0.11433866324134422
7,10,limited-ov/uv,0.15394046314902002
7,11,limited-ov/uv,0.18760192182819635
7,12,limited-ov/uv,0.12810746772337103
7,13,uv,0.22559339621137772
7,14,limited-ov/uv,0.19771774702568487
7,15,limited-ov/uv,0.17257070570022146
7,16,limited-ov/uv,0.19523590755958264
7,17,limited-ov/uv,0.08201509755346906
7,18,uv,0.4074099725788196
7,19,limited-ov/uv,0.1841799770691708
7,20,uv,0.22125050650264103
7,21,limited-ov/uv,0.31412119792453064
7,22,limited-ov/uv,0.20857850792666188
7,23,limited-ov/uv,0.2990791624079299
7,24,uv,0.3449073172106692
7,25,limited-ov/uv,0.1828411811395718
7,26,limited-ov/uv,0.1204127364852259
7,27,limited-ov/uv,0.1504096818483087
7,28,limited-ov/uv,0.14872213628734052
7,29,limited-ov/uv,0.16491405435116285
7,30,limited-ov/uv,0.12648697046009866
7,31,limited-ov/uv,0.16410869661712343
7,32,uv,0.26457937650373453
7,33,limited-ov/uv,0.10443280876210985
7,34,limited-ov/uv,0.16571174621634036
7,35,limited-ov/uv,0.1986963128125324
7,36,limited-ov/uv,0.12276599736753098
7,37,limited-ov/uv,0.12248467205008935
7,38,limited-ov/uv,0.16460737234817416
7,39,limited-ov/uv,0.1970215833557215
7,40,limited-ov/uv,0.2820512331084372
7,41,limited-ov/uv,0.11960937678070842
7,42,limited-ov/uv,0.14847675548650194
7,43,limited-ov/uv,0.15661550814457167
7,44,limited-ov/uv,0.11416568357661473
7,45,limited-ov/uv,0.12154029425154744
7,46,limited-ov/uv,0.17154488884676422
7,47,limited-ov/uv,0.2842443676792415
7,48,limited-ov/uv,0.19871199316440824
7,49,uv,0.35428600958178524
7,50,limited-ov/uv,0.13865052531841973
7,51,limited-ov/uv,0.24949227120636822
7,52,uv,0.44026022785860525
7,53,limited-ov/uv,0.4015365197023897
7,54,limited-ov/uv,0.1603106875035005
7,55,limited-ov/uv,0.3517950121836282
7,56,limited-ov/uv,0.3969361727711595
7,57,limited-ov/uv,0.2992358643720943
7,58,limited-ov/uv,0.26759005142641135
7,59,limited-ov/uv,0.08244019127500361
7,60,limited-ov/uv,0.41730566458108687
7,61,limited-ov/uv,0.2045959821443506
7,62,limited-ov/uv,0.33505888554667607
7,63,limited-ov/uv,0.194170026280482
7,64,limited-ov/uv,0.3420381327927153
7,65,limited-ov/uv,0.1518939639838353
7,66,limited-ov/uv,0.10475004019343521
7,67,limited-ov/uv,0.2740105403082207
7,68,limited-ov/uv,0.1198050718050787
7,69,uv,0.2515553209976759
7,70,uv,0.22538020370065578
7,71,limited-ov/uv,0.3026086559864623
7,72,limited-ov/uv,0.17620980000315364
7,73,limited-ov/uv,0.13516705091241732
7,74,limited-ov/uv,0.26192595749938313
7,75,limited-ov/uv,0.26531995996352825
7,76,limited-ov/uv,0.3601492493836957
7,77,limited-ov/uv,0.3258336839657116
7,78,limited-ov/uv,0.30129661929908524
7,79,uv,0.28832530612663787
7,80,limited-ov/uv,0.12239442909698406
7,81,limited-ov/uv,0.2838774670731117
7,82,limited-ov/uv,0.39705949099565774
7,83,limited-ov/uv,0.4181976837537343
7,84,limited-ov/uv,0.37748229195697286
7,85,limited-ov/uv,0.3535924409852364
7,86,limited-ov/uv,0.30531953835051856
7,87,limited-ov/uv,0.1988888136380537
7,88,limited-ov/uv,0.31925161170795396
7,89,limited-ov/uv,0.3069790813088521
7,90,limited-ov/uv,0.37506002239788855
7,91,limited-ov/uv,0.14800182088886205
7,92,limited-ov/uv,0.4014436658611755
7,93,limited-ov/uv,0.2711725402946599
7,94,limited-ov/uv,0.1971018658484089
7,95,limited-ov/uv,0.3258333686829096
7,96,limited-ov/uv,0.3680115828426615
7,97,limited-ov/uv,0.4703002675140622
7,98,limited-ov/uv,0.4031095195428203
7,99,limited-ov/uv,0.3969032855130578
7,100,limited-ov/uv,0.368143417147401
7,101,normal,0.2186757841413213
7,102,limited-ov/uv,0.0874064152333358
7,103,limited-ov/uv,0.37563397204295307
7,104,limited-ov/uv,0.148107202969583
7,105,limited-ov/uv,0.18912796400296208
7,106,limited-ov/uv,0.2889337533581384
7,107,limited-ov/uv,0.3606982186689541
7,108,limited-ov/uv,0.3617434121191252
7,109,limited-ov/uv,0.3138465640780495
7,110,limited-ov/uv,0.28249663253029966
7,111,limited-ov/uv,0.41708831685321085
7,112,limited-ov/uv,0.43224931830430297
7,113,limited-ov/uv,0.3797569152392814
7,114,limited-ov/uv,0.30369917354198417
7,115,limited-ov/uv,0.29841243187493244
7,116,limited-ov/uv,0.27515428309531725
7,117,limited-ov/uv,0.42798107847123257
7,118,limited-ov/uv,0.45396604269460683
7,119,limited-ov/uv,0.43371092709513276
7,120,limited-ov/uv,0.3151283228206046
7,121,limited-ov/uv,0.13343350045421642
7,122,limited-ov/uv,0.09002385933323627
7,123,limited-ov/uv,0.12376306008260562
7,124,limited-ov/uv,0.16828505418852235
7,125,normal,0.029536159216608054
7,126,limited-ov/uv,0.10928843346758689
7,127,limited-ov/uv,0.30985864503536426
7,128,limited-ov/uv,0.298813392382007
7,129,limited-ov/uv,0.27694115734806996
7,130,limited-ov/uv,0.380774751742541
7,131,limited-ov/uv,0.3590385790552493
7,132,limited-ov/uv,0.32703917963805035
7,133,limited-ov/uv,0.08818271500784179
7,134,limited-ov/uv,0.15482983352743904
7,135,limited-ov/uv,0.08685616538383162
7,136,limited-ov/uv,0.14005181694904723
7,137,limited-ov/uv,0.38167863627275495
7,138,limited-ov/uv,0.28206950531211716
7,139,limited-ov/uv,0.26779131469863615
7,140,limited-ov/uv,0.13742659247729752
7,141,limited-ov/uv,0.22773330919739077
7,142,limited-ov/uv,0.3021208655271587
7,143,limited-ov/uv,0.2938394264915883
7,144,limited-ov/uv,0.3861274254798072
7,145,limited-ov/uv,0.3575930949151644
7,146,limited-ov/uv,0.29817810924819543
7,147,limited-ov/uv,0.24026094378512938
7,148,limited-ov/uv,0.29254353773407554
7,149,limited-ov/uv,0.3039564942300795
7,150,limited-ov/uv,0.18403958954790803
7,151,limited-ov/uv,0.3107704838402362
7,152,limited-ov/uv,0.3430425907372359
7,153,limited-ov/uv,0.21333253211647274
7,154,limited-ov/uv,0.1168058979738279
7,155,limited-ov/uv,0.3628582805318074
7,156,limited-ov/uv,0.3660393305830844
7,157,limited-ov/uv,0.2925588873126889
7,158,limited-ov/uv,0.2728711319344151
7,159,limited-ov/uv,0.4017983630265369
7,160,limited-ov/uv,0.3604558893687626
7,161,limited-ov/uv,0.2894321693199571
7,162,limited-ov/uv,0.3751194614358482
7,163,limited-ov/uv,0.2483015103272079
7,164,limited-ov/uv,0.14005045556498766
7,165,limited-ov/uv,0.2843716629196385
7,166,limited-ov/uv,0.12859379771443358
7,167,limited-ov/uv,0.09421325240812728
7,168,limited-ov/uv,0.3830670465435273
7,169,limited-ov/uv,0.20771529478571407
7,170,normal,0.08435035101702076
7,171,limited-ov/uv,0.10632159915149225
7,172,limited-ov/uv,0.13066790568533487
7,173,limited-ov/uv,0.3012717329228485
7,174,limited-ov/uv,0.38615289271659625
7,175,limited-ov/uv,0.4001518056729345
7,176,limited-ov/uv,0.26746370900831984
7,177,limited-ov/uv,0.29606233800906845
7,178,limited-ov/uv,0.2805365387069357
7,179,limited-ov/uv,0.4072741657494751
7,180,limited-ov/uv,0.3201323390913066
7,181,limited-ov/uv,0.33056194679966666
7,182,limited-ov/uv,0.3924238378121874
7,183,limited-ov/uv,0.3549591680358947
7,184,limited-ov/uv,0.31862069534054555
7,185,limited-ov/uv,0.26163349691620713
7,186,limited-ov/uv,0.36546159504288916
7,187,limited-ov/uv,0.38425825348291914
7,188,limited-ov/uv,0.35488254367318267
7,189,limited-ov/uv,0.36978327066233646
7,190,limited-ov/uv,0.31895545383232804
7,191,limited-ov/uv,0.3240512610453937
7,192,limited-ov/uv,0.2971808375619273
7,193,limited-ov/uv,0.4013065294900418
7,194,limited-ov/uv,0.2737490925488179
7,195,limited-ov/uv,0.38750125913893935
7,196,limited-ov/uv,0.2828403079416628
7,197,limited-ov/uv,0.36001523111960787
7,198,limited-ov/uv,0.1759692327107217
7,199,normal,0.22791185908287845
7,200,limited-ov/uv,0.31646376805484483
7,201,limited-ov/uv,0.3190652791215303
7,202,limited-ov/uv,0.36962803295970087
7,203,limited-ov/uv,0.3787271504818579
7,204,limited-ov/uv,0.1261055573994077
7,205,limited-ov/uv,0.04564834416966365
7,206,limited-ov/uv,0.33808613866102694
7,207,limited-ov/uv,0.26560529682963513
7,208,limited-ov/uv,0.36999700187486345
7,209,limited-ov/uv,0.1926915732403168
7,210,limited-ov/uv,0.2831681950630201
7,211,limited-ov/uv,0.27074426228127035
7,212,limited-ov/uv,0.36775737666281655
7,213,limited-ov/uv,0.32470463150338524
7,214,limited-ov/uv,0.2526500778557142
7,215,limited-ov/uv,0.34262413249796375
7,216,limited-ov/uv,0.33950927876768944
7,217,limited-ov/uv,0.1902138740458386
7,218,limited-ov/uv,0.3781803976214233
7,219,limited-ov/uv,0.30198283108902524
7,220,limited-ov/uv,0.2590486017318416
7,221,limited-ov/uv,0.284972610196949
7,222,limited-ov/uv,0.3532670413449526
7,223,limited-ov/uv,0.3183905434662368
7,224,limited-ov/uv,0.13218498118920255
7,225,limited-ov/uv,0.1502235521712202
7,226,limited-ov/uv,0.1219976832645862
7,227,limited-ov/uv,0.15692231340725796
7,228,limited-ov/uv,0.11392267142424627
7,229,limited-ov/uv,0.2890879355976822
7,230,limited-ov/uv,0.09296013970890527
7,231,limited-ov/uv,0.31356996481981764
7,232,limited-ov/uv,0.4104141355421051
7,233,limited-ov/uv,0.2791725743274574
7,234,limited-ov/uv,0.38185025427169084
7,235,limited-ov/uv,0.17299832096420809
7,236,limited-ov/uv,0.31094488630045275
7,237,limited-ov/uv,0.3514619182773582
7,238,limited-ov/uv,0.40309327732792694
7,239,limited-ov/uv,0.24115801158028097
7,240,limited-ov/uv,0.12334549908663689
7,241,limited-ov/uv,0.27774039841397863
7,242,limited-ov/uv,0.23882158104976256
7,243,limited-ov/uv,0.2925930283443135
7,244,limited-ov/uv,0.38726304297703623
7,245,limited-ov/uv,0.358673545334057
7,246,limited-ov/uv,0.4305336513203534
7,247,limited-ov/uv,0.26642372747264537
7,248,limited-ov/uv,0.32803652939766453
7,249,limited-ov/uv,0.37292993612610775
7,250,limited-ov/uv,0.2165314793681757
7,251,limited-ov/uv,0.13097348578624338
7,252,limited-ov/uv,0.42950983731586695
7,253,limited-ov/uv,0.20651770448043663
7,254,limited-ov/uv,0.3782825062790422
7,255,limited-ov/uv,0.3650029434273576
7,256,limited-ov/uv,0.3103971399779658
7,257,limited-ov/uv,0.21315908659374383
7,258,limited-ov/uv,0.23385133726404525
7,259,limited-ov/uv,0.16289359068248835
7,260,limited-ov/uv,0.2520486959749587
7,261,limited-ov/uv,0.2703884889044774
7,262,limited-ov/uv,0.3485203815473851
7,263,limited-ov/uv,0.32931554547187075
7,264,limited-ov/uv,0.32806762519164945
7,265,limited-ov/uv,0.28358540747844896
7,266,limited-ov/uv,0.37227326540272054
7,267,limited-ov/uv,0.19296292481050933
7,268,limited-ov/uv,0.1094083235209295
7,269,limited-ov/uv,0.21489745715623876
7,270,limited-ov/uv,0.26672194583504943
7,271,limited-ov/uv,0.21646667249882198
7,272,limited-ov/uv,0.3916536002492617
7,273,limited-ov/uv,0.11974868007442219
7,274,limited-ov/uv,0.23970712561290783
7,275,limited-ov/uv,0.3158513485001901
7,276,limited-ov/uv,0.35966195675982604
7,277,limited-ov/uv,0.33470638151199195
7,278,limited-ov/uv,0.2526435730073657
7,279,uv,0.41622197563615115
7,280,uv,0.2203191776658199
7,281,limited-ov/uv,0.36177403439993316
7,282,limited-ov/uv,0.10783595883194953
7,283,limited-ov/uv,0.09356353069885877
7,284,limited-ov/uv,0.3072065067792542
7,285,limited-ov/uv,0.34929841584352955
7,286,limited-ov/uv,0.14530909121421934
