year,id,type,f_value
6,99,limited-ov/uv,0.3649229627127897
6,100,limited-ov/uv,0.28212515732141874
6,101,limited-ov/uv,0.23788713096283295
6,102,limited-ov/uv,0.12779791131121576
6,103,limited-ov/uv,0.35140125715360404
6,104,normal,0.10043416050982745
6,105,limited-ov/uv,0.18057381668153358
6,106,limited-ov/uv,0.25642231399927645
6,107,limited-ov/uv,0.3178827282909319
6,108,limited-ov/uv,0.3292682387393387
6,109,limited-ov/uv,0.39366243679035434
6,110,limited-ov/uv,0.3039668227855537
6,111,limited-ov/uv,0.4207149855609928
6,112,limited-ov/uv,0.41297001110825066
6,113,limited-ov/uv,0.31780910991083355
6,114,limited-ov/uv,0.38261176922973367
6,115,limited-ov/uv,0.31029723910842916
6,116,limited-ov/uv,0.2635523641741624
6,117,limited-ov/uv,0.3298798389014954
6,118,limited-ov/uv,0.3443961960386855
6,119,limited-ov/uv,0.356620111708154
6,120,limited-ov/uv,0.3946396004046664
6,121,limited-ov/uv,0.06109089012906388
6,122,normal,0.04167464744910521
6,123,limited-ov/uv,0.18294012873625812
6,124,limited-ov/uv,0.11004998528751292
6,125,normal,0.030108298979969927
6,126,normal,0.043372363638517104
6,127,limited-ov/uv,0.1811878521173619
6,128,limited-ov/uv,0.35148207336691595
6,129,limited-ov/uv,0.2811046061207613
6,130,limited-ov/uv,0.3245466278512878
6,131,limited-ov/uv,0.35157076994721104
6,132,limited-ov/uv,0.24818914359462296
6,133,limited-ov/uv,0.1322751834094315
6,134,normal,0.1296298545736327
6,135,normal,0.03906581966588669
6,136,normal,0.11404084895740958
6,137,limited-ov/uv,0.2592312146333459
6,138,limited-ov/uv,0.3038672657159267
6,139,limited-ov/uv,0.24842469516597498
6,140,normal,0.03230789940834371
6,141,limited-ov/uv,0.23350072725247892
6,142,limited-ov/uv,0.2582369472164915
6,143,limited-ov/uv,0.32333075418935053
6,144,limited-ov/uv,0.3099056120321415
6,145,limited-ov/uv,0.37998255310308604
6,146,limited-ov/uv,0.2844080580899501
6,147,normal,0.1715177607635612
6,148,limited-ov/uv,0.3053501907984307
6,149,normal,0.19877464173288859
6,150,normal,0.1677661119503123
6,151,limited-ov/uv,0.2937065082580772
6,152,limited-ov/uv,0.26798563802922365
6,153,normal,0.0890601645237543
6,154,normal,0.10275412113877692
6,155,limited-ov/uv,0.3479362017426409
6,156,limited-ov/uv,0.31329468990388504
6,157,limited-ov/uv,0.24921271540299325
6,158,limited-ov/uv,0.21272640909570553
6,159,limited-ov/uv,0.3303170175245243
6,160,limited-ov/uv,0.28677748492088395
6,161,limited-ov/uv,0.31544340007088895
6,162,limited-ov/uv,0.2748009649772429
6,163,normal,0.19550704654745318
6,164,limited-ov/uv,0.12078599566201652
6,165,limited-ov/uv,0.2792768667609739
6,166,limited-ov/uv,0.15599478805963404
6,167,limited-ov/uv,0.11246667828057305
6,168,limited-ov/uv,0.2894819664483942
6,169,normal,0.10415417682600432
6,170,normal,0.066135045734903
6,171,normal,0.09308818974574729
6,172,normal,0.10412551990752471
6,173,limited-ov/uv,0.2355514382079785
6,174,limited-ov/uv,0.2879972863888893
6,175,limited-ov/uv,0.3327837018126248
6,176,limited-ov/uv,0.3110538223645501
6,177,limited-ov/uv,0.2688050109055869
6,178,limited-ov/uv,0.3249164883572574
6,179,limited-ov/uv,0.3376534279949042
6,180,limited-ov/uv,0.28331688206199473
6,181,limited-ov/uv,0.3247442021326233
6,182,limited-ov/uv,0.3682033359871683
6,183,limited-ov/uv,0.3296706057624699
6,184,limited-ov/uv,0.28556328838302064
6,185,limited-ov/uv,0.23234289586077647
6,186,limited-ov/uv,0.3404684112422402
6,187,limited-ov/uv,0.355865828194421
6,188,limited-ov/uv,0.3429797492473389
6,189,limited-ov/uv,0.3718400531749377
6,190,limited-ov/uv,0.3325281831135962
6,191,limited-ov/uv,0.2603356885750513
6,192,limited-ov/uv,0.30166471248177534
6,193,limited-ov/uv,0.29902991963237574
6,194,limited-ov/uv,0.2789780284701711
6,195,limited-ov/uv,0.3619114384301099
6,196,limited-ov/uv,0.27820794300033963
6,197,limited-ov/uv,0.33546207778217213
6,198,limited-ov/uv,0.19965034045345287
6,199,limited-ov/uv,0.2394659996481369
6,200,limited-ov/uv,0.3435356624437791
6,201,limited-ov/uv,0.2782136106798551
6,202,limited-ov/uv,0.34047624918073854
6,203,limited-ov/uv,0.3435073493649572
6,204,limited-ov/uv,0.07453213877049698
6,205,normal,0.023333651895517612
6,206,limited-ov/uv,0.2956773273828099
6,207,normal,0.137786584241904
6,208,limited-ov/uv,0.3117226495107796
6,209,normal,0.11329621266778968
6,210,limited-ov/uv,0.271337504783463
6,211,limited-ov/uv,0.3244626665780254
6,212,limited-ov/uv,0.33214939729223014
6,213,limited-ov/uv,0.3033023466128421
6,214,normal,0.2168039290680126
6,215,limited-ov/uv,0.28302010403959826
6,216,limited-ov/uv,0.29955430818926937
6,217,limited-ov/uv,0.07417097780043858
6,218,limited-ov/uv,0.30376596243814175
6,219,limited-ov/uv,0.32067368318185974
6,220,limited-ov/uv,0.22378445841489622
6,221,limited-ov/uv,0.2853956068437206
6,222,limited-ov/uv,0.39295498843882776
6,223,limited-ov/uv,0.2455126179807603
6,224,limited-ov/uv,0.20031360931793607
6,225,limited-ov/uv,0.2290195268625578
6,226,limited-ov/uv,0.14365865037247816
6,227,normal,0.056679107240131234
6,228,limited-ov/uv,0.087278341918346
6,229,limited-ov/uv,0.27178577988713754
6,230,limited-ov/uv,0.050310265397897284
6,231,limited-ov/uv,0.29398998205449817
6,232,limited-ov/uv,0.43574460881161947
6,233,limited-ov/uv,0.28875158702506826
6,234,limited-ov/uv,0.26665839947414055
6,235,limited-ov/uv,0.12167465584957086
6,236,limited-ov/uv,0.24802988102763568
6,237,limited-ov/uv,0.36107184512882445
6,238,limited-ov/uv,0.33431887169041064
6,239,limited-ov/uv,0.285413305236259
6,240,limited-ov/uv,0.06274134989820478
6,241,normal,0.2203476280955494
6,242,limited-ov/uv,0.25436403027900883
6,243,limited-ov/uv,0.2263882534633311
6,244,limited-ov/uv,0.38470213320609153
6,245,limited-ov/uv,0.34570265520696425
6,246,limited-ov/uv,0.3676415252561658
6,247,limited-ov/uv,0.2775288104010062
6,248,limited-ov/uv,0.3525264813485361
6,249,limited-ov/uv,0.41421107861044987
6,250,limited-ov/uv,0.27053569255367294
6,251,limited-ov/uv,0.11389980563704287
6,252,limited-ov/uv,0.29781388784269663
6,253,limited-ov/uv,0.2350300523010543
6,254,limited-ov/uv,0.29914285757478504
6,255,limited-ov/uv,0.3146900213833906
6,256,limited-ov/uv,0.2889047929943865
6,257,normal,0.228654532935566
6,258,limited-ov/uv,0.21702180446763567
6,259,limited-ov/uv,0.1420868264787405
6,260,limited-ov/uv,0.26767528014769276
6,261,limited-ov/uv,0.26645720767008424
6,262,limited-ov/uv,0.2947733836872213
6,263,limited-ov/uv,0.3017842018447508
6,264,limited-ov/uv,0.3707488351829098
6,265,limited-ov/uv,0.3123242157126039
6,266,limited-ov/uv,0.3599089050231033
6,267,limited-ov/uv,0.26331215006242575
6,268,limited-ov/uv,0.11514527762975409
6,269,limited-ov/uv,0.20157593409582694
6,270,limited-ov/uv,0.24587037549103138
6,271,limited-ov/uv,0.15901194546228373
6,272,limited-ov/uv,0.31796870667143934
6,273,limited-ov/uv,0.16329596549523065
6,274,normal,0.18390115682809063
6,275,limited-ov/uv,0.348203640808148
6,276,limited-ov/uv,0.31540273003841307
6,277,limited-ov/uv,0.37057612904606585
6,278,limited-ov/uv,0.24818002402260064
6,279,limited-ov/uv,0.32938889739102023
6,280,limited-ov/uv,0.14451432649613258
6,281,limited-ov/uv,0.3865263508818472
6,282,limited-ov/uv,0.0642309777982645
6,283,limited-ov/uv,0.16061931490244208
6,284,limited-ov/uv,0.32497855451462904
6,285,limited-ov/uv,0.38411507406478895
6,286,limited-ov/uv,0.10721038468987865
6,287,limited-ov/uv,0.14670020343276227
6,288,normal,0.05480335065952868
6,289,limited-ov/uv,0.1182551706026921
6,290,limited-ov/uv,0.16304658757296944
6,291,limited-ov/uv,0.08667549144231862
6,292,limited-ov/uv,0.19749844796486649
6,293,limited-ov/uv,0.1531363859657262
6,294,limited-ov/uv,0.3111291630840791
6,295,limited-ov/uv,0.3104444857747626
6,296,limited-ov/uv,0.1856544438508699
6,297,limited-ov/uv,0.08590984786237858
6,298,limited-ov/uv,0.09946606477692965
6,299,limited-ov/uv,0.33339558127459995
6,300,limited-ov/uv,0.37060291285866914
6,301,limited-ov/uv,0.3527374916489598
6,302,limited-ov/uv,0.2985369751718473
6,303,limited-ov/uv,0.25898070904316095
6,304,limited-ov/uv,0.23950273356959295
6,305,limited-ov/uv,0.368711158328004
6,306,limited-ov/uv,0.14400174183878509
6,307,limited-ov/uv,0.33521742015283146
6,308,limited-ov/uv,0.34303384830202344
6,309,limited-ov/uv,0.0820079977281699
6,310,limited-ov/uv,0.21177937758437318
6,311,limited-ov/uv,0.14273486289749293
6,312,limited-ov/uv,0.24812345745455647
6,313,limited-ov/uv,0.4177770157552596
6,314,limited-ov/uv,0.36235879956543576
6,315,limited-ov/uv,0.30009794411840435
6,316,limited-ov/uv,0.1556812312855749
6,317,limited-ov/uv,0.41382643413461145
6,318,limited-ov/uv,0.4208462748579609
6,319,uv,0.28533884987769276
6,320,limited-ov/uv,0.197133474580213
6,321,limited-ov/uv,0.13667986406207627
6,322,limited-ov/uv,0.20371963536423157
6,323,limited-ov/uv,0.3231365980931337
6,324,limited-ov/uv,0.20389865048858122
6,325,limited-ov/uv,0.14241047465605045
6,326,limited-ov/uv,0.15313969168654862
6,327,limited-ov/uv,0.18116147283118877
6,328,limited-ov/uv,0.1923981886659959
6,329,limited-ov/uv,0.30396583097470836
6,330,limited-ov/uv,0.14437987814604078
6,331,limited-ov/uv,0.17980311351989972
6,332,limited-ov/uv,0.16458113624090817
6,333,limited-ov/uv,0.2493594152808772
6,334,limited-ov/uv,0.2522238365444232
6,335,limited-ov/uv,0.17307216830699948
6,336,uv,0.3501392265771586
6,337,uv,0.2968280555943616
6,338,uv,0.2716758080756178
6,339,limited-ov/uv,0.22248650724771893
6,340,limited-ov/uv,0.17717918847356084
6,341,limited-ov/uv,0.3622112231429659
6,342,limited-ov/uv,0.2603407597156328
6,343,limited-ov/uv,0.47702643128770067
6,344,limited-ov/uv,0.25346093167912304
6,345,limited-ov/uv,0.32253035739794944
6,346,limited-ov/uv,0.2981986263538833
6,347,limited-ov/uv,0.3689727254345665
6,348,limited-ov/uv,0.24681881249573656
6,349,limited-ov/uv,0.34358638180599593
6,350,limited-ov/uv,0.2098006345700113
6,351,limited-ov/uv,0.25004030337582667
6,352,limited-ov/uv,0.15462114527422896
6,353,limited-ov/uv,0.17085616397463677
6,354,uv,0.31283791269610917
6,355,uv,0.28535809035552545
6,356,limited-ov/uv,0.3959860810911233
6,357,uv,0.45262965072938793
6,358,limited-ov/uv,0.22346130760793684
6,359,limited-ov/uv,0.243370672222052
6,360,uv,0.29433401162361444
6,361,limited-ov/uv,0.25658754555885493
6,362,limited-ov/uv,0.23879670751224344
6,363,limited-ov/uv,0.18841923458699683
6,364,limited-ov/uv,0.15711586862306276
6,365,limited-ov/uv,0.21727459911816635
7,1,limited-ov/uv,0.15260155677717774
7,2,uv,0.5423306084781422
7,3,limited-ov/uv,0.34331735704682464
7,4,limited-ov/uv,0.37679000383824723
7,5,limited-ov/uv,0.20172615280757508
7,6,uv,0.25922806447623514
7,7,limited-ov/uv,0.37422975747964937
7,8,uv,0.2251580979678093
7,9,limited-ov/uv,0.1517023237261818
7,10,limited-ov/uv,0.16870169342426414
7,11,limited-ov/uv,0.20802788898658298
7,12,limited-ov/uv,0.17307887532452013
7,13,limited-ov/uv,0.19556023575354797
7,14,limited-ov/uv,0.18002720102400563
7,15,uv,0.2576102691851367
7,16,uv,0.3193521021728309
7,17,limited-ov/uv,0.21433200169416067
7,18,uv,0.3898288100012186
7,19,limited-ov/uv,0.17993885377849775
7,20,limited-ov/uv,0.20875198225323707
7,21,limited-ov/uv,0.36262346277415564
7,22,limited-ov/uv,0.23476615894051744
7,23,limited-ov/uv,0.319589174716941
7,24,limited-ov/uv,0.3103258789709135
7,25,limited-ov/uv,0.23877771895119604
7,26,limited-ov/uv,0.15061551288786934
7,27,limited-ov/uv,0.17251321191791266
7,28,limited-ov/uv,0.15195158594639943
7,29,limited-ov/uv,0.15141551397737807
7,30,limited-ov/uv,0.13404980742521969
7,31,limited-ov/uv,0.15652612572712513
7,32,limited-ov/uv,0.18346799032818337
7,33,limited-ov/uv,0.13665398119755193
7,34,limited-ov/uv,0.21148740000305213
7,35,limited-ov/uv,0.2574684027687462
7,36,limited-ov/uv,0.14136729237992465
7,37,limited-ov/uv,0.14418431305398083
7,38,uv,0.22375310907631493
7,39,limited-ov/uv,0.162475563471836
7,40,limited-ov/uv,0.33783415326918426
7,41,limited-ov/uv,0.1265154247372119
7,42,limited-ov/uv,0.18945977628911806
7,43,limited-ov/uv,0.23389485528430812
7,44,limited-ov/uv,0.09582108277943535
7,45,limited-ov/uv,0.09820593408377486
7,46,limited-ov/uv,0.2560464652209859
7,47,uv,0.37010181722808017
7,48,limited-ov/uv,0.29443936957202116
7,49,limited-ov/uv,0.2642194741556323
7,50,limited-ov/uv,0.10010450629829332
7,51,limited-ov/uv,0.27345157026629735
7,52,limited-ov/uv,0.4006084749155203
7,53,uv,0.5181396463525056
7,54,limited-ov/uv,0.1384576050635087
7,55,uv,0.44867448686184724
7,56,limited-ov/uv,0.38225068966544784
7,57,limited-ov/uv,0.2670071512914111
7,58,limited-ov/uv,0.3887786124623405
7,59,limited-ov/uv,0.08304374123474549
7,60,limited-ov/uv,0.41973207056716105
7,61,limited-ov/uv,0.1037525007000936
7,62,limited-ov/uv,0.3577332608957899
7,63,uv,0.34267759704640666
7,64,limited-ov/uv,0.35544332513693727
7,65,limited-ov/uv,0.142295585689177
7,66,limited-ov/uv,0.12098854096210494
7,67,uv,0.36315608535772065
7,68,limited-ov/uv,0.2038857999799921
7,69,limited-ov/uv,0.2039008439524508
7,70,limited-ov/uv,0.15216816164449623
7,71,limited-ov/uv,0.28964063200428214
7,72,limited-ov/uv,0.24034754595290608
7,73,limited-ov/uv,0.09397137447131809
7,74,limited-ov/uv,0.2804761585178647
7,75,limited-ov/uv,0.2785339199553513
7,76,limited-ov/uv,0.35498073554103615
7,77,limited-ov/uv,0.3121869292160144
7,78,limited-ov/uv,0.3096552017542002
7,79,uv,0.2856690084918283
7,80,limited-ov/uv,0.13715168723438653
7,81,limited-ov/uv,0.34542956319753854
7,82,limited-ov/uv,0.4432351195104431
7,83,limited-ov/uv,0.38475526541153116
7,84,limited-ov/uv,0.377902371526964
7,85,uv,0.41477985640601434
7,86,limited-ov/uv,0.38672022018257324
7,87,limited-ov/uv,0.17159986635776528
7,88,uv,0.3886153736139457
7,89,limited-ov/uv,0.3669696918080711
7,90,limited-ov/uv,0.3011100031966387
7,91,limited-ov/uv,0.18009821154189753
7,92,uv,0.5231500440328908
7,93,limited-ov/uv,0.2739912111759298
7,94,limited-ov/uv,0.2481820457313313
7,95,limited-ov/uv,0.31506569995175454
7,96,limited-ov/uv,0.37702222152119985
7,97,limited-ov/uv,0.39831565443982403
7,98,limited-ov/uv,0.3744806237876714
7,99,limited-ov/uv,0.3707055341087961
7,100,limited-ov/uv,0.3737559390899888
7,101,limited-ov/uv,0.2606973159937877
7,102,normal,0.08986649117672209
7,103,limited-ov/uv,0.33357110270119134
7,104,limited-ov/uv,0.15729273180609568
7,105,limited-ov/uv,0.20485813202706163
7,106,limited-ov/uv,0.2998308588713834
7,107,limited-ov/uv,0.315178965154256
7,108,limited-ov/uv,0.31139662585711786
7,109,limited-ov/uv,0.33884152974290166
7,110,limited-ov/uv,0.40381036075571286
7,111,ov,0.5246201385096144
7,112,limited-ov/uv,0.4175356455601991
7,113,limited-ov/uv,0.35992000097179816
7,114,limited-ov/uv,0.3740131970948517
7,115,limited-ov/uv,0.4031844088386431
7,116,limited-ov/uv,0.27992001100927694
7,117,limited-ov/uv,0.3876641941239168
7,118,limited-ov/uv,0.38020544524826455
7,119,limited-ov/uv,0.43112663711696375
7,120,limited-ov/uv,0.39923778387205094
7,121,limited-ov/uv,0.11071962418030011
7,122,limited-ov/uv,0.0951231744496579
7,123,limited-ov/uv,0.1667068221636696
7,124,limited-ov/uv,0.12418797940205607
7,125,limited-ov/uv,0.05647208461164673
7,126,limited-ov/uv,0.12057694652085345
7,127,limited-ov/uv,0.2506579911037227
7,128,limited-ov/uv,0.32493811411960777
7,129,limited-ov/uv,0.27939304281278954
7,130,limited-ov/uv,0.39979318871885927
7,131,limited-ov/uv,0.3777557808741405
7,132,limited-ov/uv,0.3136018554924948
7,133,limited-ov/uv,0.18458890453717366
7,134,limited-ov/uv,0.21297712119279985
7,135,limited-ov/uv,0.09090160255937758
7,136,limited-ov/uv,0.182029737845227
7,137,limited-ov/uv,0.31319971337358093
7,138,limited-ov/uv,0.3141386461853151
7,139,limited-ov/uv,0.28849848197977496
7,140,limited-ov/uv,0.12051665744355129
7,141,limited-ov/uv,0.24403966432069288
7,142,limited-ov/uv,0.2670785893264362
7,143,limited-ov/uv,0.41143511820199447
7,144,limited-ov/uv,0.34129624938743675
7,145,limited-ov/uv,0.38409678220737736
7,146,limited-ov/uv,0.4148724820539555
7,147,limited-ov/uv,0.20267799396011857
7,148,limited-ov/uv,0.27928457170588844
7,149,limited-ov/uv,0.22032913423414355
7,150,limited-ov/uv,0.22535533452994386
7,151,limited-ov/uv,0.28101284080452155
7,152,limited-ov/uv,0.3267505969506506
7,153,limited-ov/uv,0.1779498478382786
7,154,limited-ov/uv,0.16119434877212557
7,155,limited-ov/uv,0.39303938407160355
7,156,limited-ov/uv,0.40527014490929375
7,157,limited-ov/uv,0.29837015449304644
7,158,limited-ov/uv,0.25273461997498886
7,159,limited-ov/uv,0.4031208906169841
7,160,limited-ov/uv,0.34117311242084997
7,161,limited-ov/uv,0.3100528714298354
7,162,limited-ov/uv,0.29422420867928833
7,163,limited-ov/uv,0.27149039999980534
7,164,limited-ov/uv,0.16924834760257398
7,165,limited-ov/uv,0.2726901566329984
7,166,limited-ov/uv,0.17851504655646613
7,167,limited-ov/uv,0.1353840742655841
7,168,limited-ov/uv,0.3159989118729576
7,169,limited-ov/uv,0.19517350898959204
7,170,limited-ov/uv,0.14372340163582173
7,171,limited-ov/uv,0.14367569386756182
7,172,limited-ov/uv,0.16237600597190485
7,173,limited-ov/uv,0.2740575073836325
7,174,limited-ov/uv,0.4357200929071045
7,175,limited-ov/uv,0.3965154738568526
7,176,limited-ov/uv,0.36103583361198716
7,177,limited-ov/uv,0.28694269890425184
7,178,limited-ov/uv,0.298387792141705
7,179,limited-ov/uv,0.34249098228067104
7,180,limited-ov/uv,0.41335805801753733
7,181,limited-ov/uv,0.35643558439942996
7,182,limited-ov/uv,0.38989738372407606
7,183,limited-ov/uv,0.34489321767056985
7,184,limited-ov/uv,0.35446822995422217
7,185,limited-ov/uv,0.28292555886285314
7,186,limited-ov/uv,0.35564742319074866
7,187,limited-ov/uv,0.4007343054993581
7,188,limited-ov/uv,0.41433507744233067
7,189,limited-ov/uv,0.32846412526686825
7,190,limited-ov/uv,0.29506422833568
7,191,limited-ov/uv,0.2535495399464743
7,192,limited-ov/uv,0.34526413743707857
7,193,uv,0.4786482083224339
7,194,limited-ov/uv,0.25197828509501713
7,195,limited-ov/uv,0.38169160659436124
7,196,limited-ov/uv,0.29289501795807377
7,197,limited-ov/uv,0.3331349243982605
7,198,limited-ov/uv,0.2396300243188656
7,199,limited-ov/uv,0.27364099800173863
7,200,limited-ov/uv,0.3685987481416671
7,201,limited-ov/uv,0.3156857239156546
7,202,limited-ov/uv,0.3577379463037022
7,203,limited-ov/uv,0.314656791386226
7,204,limited-ov/uv,0.1614862727861893
7,205,normal,0.04564443977014903
7,206,limited-ov/uv,0.34740570002695276
7,207,limited-ov/uv,0.20669767554195398
7,208,limited-ov/uv,0.40033789045243656
7,209,limited-ov/uv,0.20627004234227422
7,210,limited-ov/uv,0.30472370680874716
7,211,limited-ov/uv,0.30475924529051823
7,212,limited-ov/uv,0.36219344634164785
7,213,uv,0.4649986378147073
7,214,limited-ov/uv,0.2515920767098571
7,215,uv,0.45610549269670914
7,216,limited-ov/uv,0.3707545014717279
7,217,limited-ov/uv,0.12821453606523148
7,218,uv,0.424713764089538
7,219,limited-ov/uv,0.33048451276362945
7,220,limited-ov/uv,0.2554304671216036
7,221,limited-ov/uv,0.3490718810565574
7,222,limited-ov/uv,0.44463199554256755
7,223,limited-ov/uv,0.3090904403494983
7,224,limited-ov/uv,0.1735839408537363
7,225,limited-ov/uv,0.20050112106231865
7,226,limited-ov/uv,0.1765904617503207
7,227,limited-ov/uv,0.1308551307085143
7,228,limited-ov/uv,0.10987625209431945
7,229,uv,0.35241537454225424
7,230,limited-ov/uv,0.10338221481701765
7,231,limited-ov/uv,0.32656934986725905
7,232,limited-ov/uv,0.351288443069256
7,233,limited-ov/uv,0.32526064278967
7,234,limited-ov/uv,0.3386125238897913
7,235,limited-ov/uv,0.1347336695835358
7,236,limited-ov/uv,0.24656609804469928
7,237,uv,0.4611332276259872
7,238,limited-ov/uv,0.36946168843612753
7,239,limited-ov/uv,0.2268110906319977
7,240,limited-ov/uv,0.07130175335698931
7,241,limited-ov/uv,0.27896452579279074
7,242,limited-ov/uv,0.25264623071438647
7,243,limited-ov/uv,0.38033982963451063
7,244,ov,0.4174326056034687
7,245,limited-ov/uv,0.36867930559307377
7,246,limited-ov/uv,0.39903084182714804
7,247,limited-ov/uv,0.2845240790292865
7,248,limited-ov/uv,0.33876383843926045
7,249,limited-ov/uv,0.40133434931025186
7,250,limited-ov/uv,0.29211627544803265
7,251,limited-ov/uv,0.1252529777579832
7,252,limited-ov/uv,0.36881391707940586
7,253,limited-ov/uv,0.23266090506441617
7,254,limited-ov/uv,0.354931905696999
7,255,limited-ov/uv,0.290188920708558
7,256,limited-ov/uv,0.3016521472622336
7,257,limited-ov/uv,0.21764348131781744
7,258,uv,0.34910303154353395
7,259,limited-ov/uv,0.15219704023570357
7,260,limited-ov/uv,0.28245646053391654
7,261,limited-ov/uv,0.26377314252907946
7,262,limited-ov/uv,0.3602330568707584
7,263,limited-ov/uv,0.300699073662444
7,264,limited-ov/uv,0.33594023543529133
7,265,limited-ov/uv,0.37298810442406194
7,266,limited-ov/uv,0.4206297630708787
7,267,limited-ov/uv,0.3000401126541033
7,268,limited-ov/uv,0.09432326289591068
7,269,limited-ov/uv,0.24846744047289362
7,270,uv,0.378599466891444
7,271,limited-ov/uv,0.21521374070828136
7,272,limited-ov/uv,0.32722454941016776
7,273,limited-ov/uv,0.1588044376501979
7,274,limited-ov/uv,0.21620905971944693
7,275,limited-ov/uv,0.36392980491791355
7,276,limited-ov/uv,0.37981677362936944
7,277,limited-ov/uv,0.43500973704012197
7,278,limited-ov/uv,0.22425296256843338
7,279,limited-ov/uv,0.3695478454511201
7,280,uv,0.25147879395936573
7,281,limited-ov/uv,0.42248951196562246
7,282,limited-ov/uv,0.09674804934915242
7,283,limited-ov/uv,0.12311770019409361
7,284,limited-ov/uv,0.2808593692698086
7,285,limited-ov/uv,0.37074891381962094
7,286,limited-ov/uv,0.13481409084225784
7,287,limited-ov/uv,0.1357434470194853
7,288,limited-ov/uv,0.08821489684439
7,289,limited-ov/uv,0.17125711334176186
